"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.12390136719E+01  -1.36999511719E+01  C_E_44_11   
   1.10686035156E+01  -1.45500488281E+01  C_E_44_12   
   1.06945800781E+01  -1.57500000000E+01  C_E_44_13   
   1.07604980469E+01  -1.68100585938E+01  C_E_44_14   
   1.10053710938E+01  -1.87399902344E+01  C_E_44_15   
   1.13493652344E+01  -2.15998535156E+01  C_E_44_16   
   1.15219726562E+01  -2.24399414062E+01  C_E_44_17   
   1.19833984375E+01  -2.35898437500E+01  C_E_44_18   
   2.26172167969E+03   2.24269995117E+03  C_EJ_20_1   
   6.98046875000E+00   1.00097656250E-02  C_EJ_20_2   
   1.13247070312E+01  -1.56005859375E+00  C_EJ_20_3   
   1.85178222656E+01  -2.40991210938E+00  C_EJ_20_4   
   2.36469726562E+01  -3.05004882812E+00  C_EJ_20_5   
   2.18972167969E+01  -2.14990234375E+00  C_EJ_20_6   
   2.46123046875E+01  -2.20996093750E+00  C_EJ_20_7   
   2.50368652344E+01  -1.59985351562E+00  C_EJ_20_8   
   1.50986328125E+01  -4.13989257812E+00  C_EJ_20_9   
   1.18735351562E+01  -7.62988281250E+00  C_EJ_20_10  
   9.43286132812E+00  -8.56005859375E+00  C_EJ_20_11  
   1.04443359375E+01  -8.02001953125E+00  C_EJ_20_12  
   1.03493652344E+01  -6.10986328125E+00  C_EJ_20_13  
   8.80078125000E+00  -6.38989257812E+00  C_EJ_20_14  
   8.18481445312E+00  -6.45996093750E+00  C_EJ_20_15  
   8.99902343750E+00  -6.09985351562E+00  C_EJ_20_16  
   9.29199218750E+00  -6.38989257812E+00  C_EJ_20_17  
   5.94897460938E+00  -7.38989257812E+00  C_EJ_20_18  
   5.90478515625E+00  -2.28498535156E+01  C_EJ_20_19  
   7.45361328125E+00  -1.69099121094E+01  C_EJ_20_20  
   6.97680664062E+00  -8.70996093750E+00  C_EJ_20_21  
   6.39941406250E+00  -7.54003906250E+00  C_EJ_20_22  
   7.50317382812E+00  -7.65991210938E+00  C_EJ_20_23  
   2.31524072266E+03   2.25500000000E+03  C_EK_54_1   
   1.32326660156E+01   1.46499023438E+01  C_EK_54_2   
   2.02377929688E+01   1.43100585938E+01  C_EK_54_3   
   2.33225097656E+01   1.38798828125E+01  C_EK_54_4   
   2.95881347656E+01   1.29599609375E+01  C_EK_54_5   
   3.55751953125E+01   1.27399902344E+01  C_EK_54_6   
   2.80439453125E+01   1.25200195312E+01  C_EK_54_7   
   3.15644531250E+01   7.70996093750E+00  C_EK_54_8   
   3.26196289062E+01   1.29099121094E+01  C_EK_54_9   
   2.74169921875E+01   1.07800292969E+01  C_EK_54_10  
   2.54174804688E+01   1.15900878906E+01  C_EK_54_11  
   2.20002441406E+01   1.10800781250E+01  C_EK_54_12  
   2.02656250000E+01   1.06398925781E+01  C_EK_54_13  
   2.23767089844E+01   1.01201171875E+01  C_EK_54_14  
   1.87514648438E+01   9.94995117188E+00  C_EK_54_15  
   1.51826171875E+01   9.81005859375E+00  C_EK_54_16  
   1.42233886719E+01   8.95996093750E+00  C_EK_54_17  
   1.74946289062E+01   7.84008789062E+00  C_EK_54_18  
   1.79597167969E+01   8.18994140625E+00  C_EK_54_19  
   1.17722167969E+01   7.27001953125E+00  C_EK_54_20  
   2.22026342773E+03   2.22060009766E+03  C_ER_14_1   
   1.34814453125E+00  -2.20019531250E+00  C_ER_14_2   
   2.27587890625E+00  -3.05004882812E+00  C_ER_14_3   
   3.85253906250E+00  -4.03002929688E+00  C_ER_14_4   
   6.83984375000E+00  -6.29003906250E+00  C_ER_14_5   
   8.70385742188E+00  -7.67016601562E+00  C_ER_14_6   
   1.02712402344E+01  -8.84008789062E+00  C_ER_14_7   
   1.18676757812E+01  -9.65014648438E+00  C_ER_14_8   
   1.30019531250E+01  -1.14301757812E+01  C_ER_14_9   
   1.07661132812E+01  -1.38901367188E+01  C_ER_14_10  
   1.00205078125E+01  -1.51501464844E+01  C_ER_14_11  
   9.98925781250E+00  -1.66601562500E+01  C_ER_14_12  
   9.65893554688E+00  -1.73701171875E+01  C_ER_14_13  
   9.91650390625E+00  -1.72102050781E+01  C_ER_14_14  
   1.05561523438E+01  -2.01701660156E+01  C_ER_14_15  
   1.10388183594E+01  -2.30600585938E+01  C_ER_14_16  
   1.11789550781E+01  -2.30200195312E+01  C_ER_14_17  
   1.12207031250E+01  -2.46401367188E+01  C_ER_14_18  
   1.16193847656E+01  -2.68601074219E+01  C_ER_14_19  
   1.23422851562E+01  -5.67600097656E+01  C_ER_14_20  
   1.34174804688E+01  -3.18000488281E+01  C_ER_14_21  
   1.41721191406E+01  -3.22399902344E+01  C_ER_14_22  
   1.46574707031E+01  -3.37299804688E+01  C_ER_14_23  
   1.47509765625E+01  -3.45700683594E+01  C_ER_14_24  
   1.56730957031E+01  -3.45700683594E+01  C_ER_14_25  
   1.62351074219E+01  -3.61601562500E+01  C_ER_14_26  
   1.64748535156E+01  -3.72102050781E+01  C_ER_14_27  
   2.22041284180E+03   2.22022998047E+03  C_ER_96_1   
   2.34399414062E+00  -4.11987304688E+00  C_ER_96_2   
   3.95214843750E+00  -4.91992187500E+00  C_ER_96_3   
   6.98730468750E+00  -4.92993164062E+00  C_ER_96_4   
   8.93310546875E+00  -6.80004882812E+00  C_ER_96_5   
   1.04846191406E+01  -6.63989257812E+00  C_ER_96_6   
   1.20742187500E+01  -8.35986328125E+00  C_ER_96_7   
   1.31965332031E+01  -1.02600097656E+01  C_ER_96_8   
   1.01079101562E+01  -8.72998046875E+00  C_ER_96_9   
   1.00612792969E+01  -9.70996093750E+00  C_ER_96_10  
   9.72802734375E+00  -1.07099609375E+01  C_ER_96_11  
   1.00002441406E+01  -1.23898925781E+01  C_ER_96_12  
   1.06320800781E+01  -1.92099609375E+01  C_ER_96_13  
   1.11110839844E+01  -1.98200683594E+01  C_ER_96_14  
   1.12536621094E+01  -2.11098632812E+01  C_ER_96_15  
   1.12939453125E+01  -2.34899902344E+01  C_ER_96_16  
   1.15107421875E+01  -2.47299804688E+01  C_ER_96_17  
   1.16601562500E+01  -2.63300781250E+01  C_ER_96_18  
   1.23659667969E+01  -4.96899414062E+01  C_ER_96_19  
   1.34321289062E+01  -2.90200195312E+01  C_ER_96_20  
   1.41831054688E+01  -3.45600585938E+01  C_ER_96_21  
   1.46860351562E+01  -3.26098632812E+01  C_ER_96_22  
   1.47641601562E+01  -3.47199707031E+01  C_ER_96_23  
   1.56828613281E+01  -3.54899902344E+01  C_ER_96_24  
   1.62463378906E+01  -3.66899414062E+01  C_ER_96_25  
   2.24674462891E+03   2.22423999023E+03  C_ES_05V_1  
   1.44086914062E+01  -3.13989257812E+00  C_ES_05V_2  
   2.30239257812E+01  -4.55004882812E+00  C_ES_05V_3  
   3.21340332031E+01  -5.29003906250E+00  C_ES_05V_4  
   4.68471679688E+01  -7.26000976562E+00  C_ES_05V_5  
   6.30190429688E+01  -5.10009765625E+00  C_ES_05V_6  
   5.72797851562E+01  -6.63989257812E+00  C_ES_05V_7  
   5.78857421875E+01  -7.29003906250E+00  C_ES_05V_8  
   5.56550292969E+01  -9.17993164062E+00  C_ES_05V_9  
   3.69763183594E+01  -7.13989257812E+00  C_ES_05V_10 
   3.40659179688E+01  -5.71997070312E+00  C_ES_05V_11 
   3.19709472656E+01  -6.83007812500E+00  C_ES_05V_12 
   2.82675781250E+01  -7.93994140625E+00  C_ES_05V_13 
   3.04868164062E+01  -9.66992187500E+00  C_ES_05V_14 
   3.05180664062E+01  -1.13601074219E+01  C_ES_05V_15 
   2.76816406250E+01  -1.19099121094E+01  C_ES_05V_16 
   2.73110351562E+01  -1.73200683594E+01  C_ES_05V_17 
   2.81254882812E+01  -1.85400390625E+01  C_ES_05V_18 
   2.86889648438E+01  -1.86799316406E+01  C_ES_05V_19 
   2.50395507812E+01  -1.99099121094E+01  C_ES_05V_20 
   2.41577148438E+01  -2.06999511719E+01  C_ES_05V_21 
   2.49357910156E+01  -2.11000976562E+01  C_ES_05V_22 
   2.46103515625E+01  -1.75600585938E+01  C_ES_05V_23 
   2.49411621094E+01  -3.13500976562E+01  C_ES_05V_24 
   2.12958984375E+01  -2.49799804688E+01  C_ES_05V_25 
   2.38161621094E+01  -2.49799804688E+01  C_ES_05V_26 
   2.41064453125E+01  -2.66999511719E+01  C_ES_05V_27 
   2.45410156250E+01  -2.80500488281E+01  C_ES_05V_28 
   2.22274707031E+03   2.20925000000E+03  C_ES_07_1   
   3.64062500000E+00  -1.67993164062E+00  C_ES_07_2   
   6.02246093750E+00  -2.64990234375E+00  C_ES_07_3   
   9.22412109375E+00  -3.51000976562E+00  C_ES_07_4   
   1.39626464844E+01  -6.14990234375E+00  C_ES_07_5   
   1.73259277344E+01  -7.48999023438E+00  C_ES_07_6   
   1.88959960938E+01  -7.92993164062E+00  C_ES_07_7   
   2.10468750000E+01  -9.35009765625E+00  C_ES_07_8   
   2.19606933594E+01  -1.15200195312E+01  C_ES_07_9   
   1.81059570312E+01  -1.29299316406E+01  C_ES_07_10  
   1.57712402344E+01  -1.36899414062E+01  C_ES_07_11  
   1.50327148438E+01  -1.56101074219E+01  C_ES_07_12  
   1.43027343750E+01  -1.69099121094E+01  C_ES_07_13  
   1.43020019531E+01  -1.65300292969E+01  C_ES_07_14  
   1.47263183594E+01  -2.07600097656E+01  C_ES_07_15  
   1.53244628906E+01  -2.24799804688E+01  C_ES_07_16  
   1.54807128906E+01  -2.44899902344E+01  C_ES_07_17  
   1.54516601562E+01  -2.55100097656E+01  C_ES_07_18  
   1.55954589844E+01  -2.65600585938E+01  C_ES_07_19  
   1.53864746094E+01  -2.78300781250E+01  C_ES_07_20  
   1.55527343750E+01  -3.85100097656E+01  C_ES_07_21  
   1.63117675781E+01  -2.92099609375E+01  C_ES_07_22  
   1.69216308594E+01  -3.13999023438E+01  C_ES_07_23  
   1.74711914062E+01  -3.29799804688E+01  C_ES_07_24  
   1.73125000000E+01  -3.38500976562E+01  C_ES_07_25  
   1.78339843750E+01  -3.46101074219E+01  C_ES_07_26  
   1.85383300781E+01  -3.64099121094E+01  C_ES_07_27  
   1.89128417969E+01  -3.78100585938E+01  C_ES_07_28  
   2.22109204102E+03   2.21887988281E+03  C_F_242_1   
   1.27465820312E+00  -1.53979492188E+00  C_F_242_2   
   2.09545898438E+00  -2.85986328125E+00  C_F_242_3   
   3.56884765625E+00  -3.75976562500E+00  C_F_242_4   
   6.35864257812E+00  -8.07983398438E+00  C_F_242_5   
   8.19042968750E+00  -9.00000000000E+00  C_F_242_6   
   9.54125976562E+00  -1.08798828125E+01  C_F_242_7   
   1.09711914062E+01  -1.16198730469E+01  C_F_242_8   
   1.20280761719E+01  -8.57983398438E+00  C_F_242_9   
   9.16088867188E+00  -1.63898925781E+01  C_F_242_10  
   9.13403320312E+00  -1.58798828125E+01  C_F_242_11  
   8.88037109375E+00  -1.55297851562E+01  C_F_242_12  
   9.26953125000E+00  -1.44299316406E+01  C_F_242_13  
   9.83691406250E+00  -1.62299804688E+01  C_F_242_14  
   1.02861328125E+01  -2.38198242188E+01  C_F_242_15  
   1.04558105469E+01  -5.25000000000E+00  C_F_242_16  
   1.05224609375E+01  -5.37988281250E+00  C_F_242_17  
   1.07658691406E+01  -6.47998046875E+00  C_F_242_18  
   1.08522949219E+01  -1.92399902344E+01  C_F_242_19  
   1.15498046875E+01  -8.50000000000E+00  C_F_242_20  
   1.25793457031E+01  -2.21198730469E+01  C_F_242_21  
   1.33430175781E+01  -2.64899902344E+01  C_F_242_22  
   1.39492187500E+01  -2.58798828125E+01  C_F_242_23  
   2.21314770508E+03   2.18718994141E+03  C_FA_03V_1  
   3.95751953125E-01  -5.14990234375E+00  C_FA_03V_2  
   1.13134765625E+00  -4.08984375000E+00  C_FA_03V_3  
   2.62329101562E+00  -9.29003906250E+00  C_FA_03V_4  
   3.38818359375E+00  -8.62988281250E+00  C_FA_03V_5  
   4.20751953125E+00  -7.34985351562E+00  C_FA_03V_6  
   5.06640625000E+00  -7.56005859375E+00  C_FA_03V_7  
   6.20556640625E+00  -6.34985351562E+00  C_FA_03V_8  
   8.54956054688E+00  -5.61987304688E+00  C_FA_03V_9  
   1.04692382812E+01  -6.98999023438E+00  C_FA_03V_10 
   1.15603027344E+01  -8.18994140625E+00  C_FA_03V_11 
   1.23359375000E+01  -9.34985351562E+00  C_FA_03V_12 
   1.29941406250E+01  -1.09899902344E+01  C_FA_03V_13 
   1.32800292969E+01  -1.30798339844E+01  C_FA_03V_14 
   1.36008300781E+01  -1.26298828125E+01  C_FA_03V_15 
   1.39335937500E+01  -1.32199707031E+01  C_FA_03V_16 
   1.42634277344E+01  -1.17199707031E+01  C_FA_03V_17 
   1.45246582031E+01  -1.18798828125E+01  C_FA_03V_18 
   1.67907714844E+01  -1.25100097656E+01  C_FA_03V_19 
   1.85534667969E+01  -1.05100097656E+01  C_FA_03V_20 
   1.97578125000E+01  -1.05698242188E+01  C_FA_03V_21 
   2.05463867188E+01  -1.03798828125E+01  C_FA_03V_22 
   2.12500000000E+01  -7.88989257812E+00  C_FA_03V_23 
   2.23349609375E+01  -9.40991210938E+00  C_FA_03V_24 
   2.30136718750E+01  -9.93994140625E+00  C_FA_03V_25 
   2.35444335938E+01  -1.20000000000E+01  C_FA_03V_26 
   2.21217309570E+03   2.19919995117E+03  C_FC_96_1   
   2.67309570312E+00  -9.78002929688E+00  C_FC_96_2   
   3.48071289062E+00  -9.28002929688E+00  C_FC_96_3   
   4.33813476562E+00  -9.42993164062E+00  C_FC_96_4   
   5.23730468750E+00  -7.32983398438E+00  C_FC_96_5   
   6.35742187500E+00  -8.26000976562E+00  C_FC_96_6   
   1.06311035156E+01  -1.30798339844E+01  C_FC_96_7   
   1.23815917969E+01  -4.21997070312E+00  C_FC_96_8   
   1.34401855469E+01  -9.30004882812E+00  C_FC_96_9   
   1.37951660156E+01  -7.79003906250E+00  C_FC_96_10  
   1.41132812500E+01  -9.05004882812E+00  C_FC_96_11  
   1.43666992188E+01  -9.14990234375E+00  C_FC_96_12  
   1.46635742188E+01  -6.94995117188E+00  C_FC_96_13  
   1.70227050781E+01  -7.03002929688E+00  C_FC_96_14  
   1.87998046875E+01  -8.47998046875E+00  C_FC_96_15  
   2.00375976562E+01  -1.04899902344E+01  C_FC_96_16  
   2.08422851562E+01  -1.15300292969E+01  C_FC_96_17  
   2.15830078125E+01  -1.23999023438E+01  C_FC_96_18  
   2.25390625000E+01  -1.35600585938E+01  C_FC_96_19  
   2.33295898438E+01  -1.56999511719E+01  C_FC_96_20  
   2.38347167969E+01  -1.65300292969E+01  C_FC_96_21  
   2.21701586914E+03   2.22021997070E+03  C_GO_83_1   
   1.40625000000E+00   1.30126953125E-01  C_GO_83_2   
   2.23950195312E+00  -2.50000000000E-01  C_GO_83_3   
   3.95043945312E+00   6.40136718750E-01  C_GO_83_4   
   5.25561523438E+00  -2.64990234375E+00  C_GO_83_5   
   6.47094726562E+00  -4.42993164062E+00  C_GO_83_6   
   8.02612304688E+00  -7.03002929688E+00  C_GO_83_7   
   9.15673828125E+00  -9.21997070312E+00  C_GO_83_8   
   1.03134765625E+01  -9.54003906250E+00  C_GO_83_9   
   1.13945312500E+01  -1.26799316406E+01  C_GO_83_10  
   1.19497070312E+01  -1.36098632812E+01  C_GO_83_11  
   1.24331054688E+01  -1.43798828125E+01  C_GO_83_12  
   1.40622558594E+01  -2.14799804688E+01  C_GO_83_13  
   1.65583496094E+01  -3.50500488281E+01  C_GO_83_14  
   1.76464843750E+01  -3.61398925781E+01  C_GO_83_15  
   1.87939453125E+01  -2.66298828125E+01  C_GO_83_16  
   1.92114257812E+01  -4.03300781250E+01  C_GO_83_17  
   2.34628833008E+03   2.29870996094E+03  C_HA_77V_1  
   9.03002929688E+00   3.20068359375E-01  C_HA_77V_2  
   1.25529785156E+01   8.10058593750E-01  C_HA_77V_3  
   1.85285644531E+01  -7.00683593750E-02  C_HA_77V_4  
   2.01721191406E+01   4.64013671875E+00  C_HA_77V_5  
   2.29199218750E+01   7.00683593750E-02  C_HA_77V_6  
   2.52292480469E+01   3.08007812500E+00  C_HA_77V_7  
   2.55952148438E+01   4.57006835938E+00  C_HA_77V_8  
   2.72094726562E+01   6.07006835938E+00  C_HA_77V_9  
   2.79990234375E+01   6.23999023438E+00  C_HA_77V_10 
   2.60102539062E+01   4.07006835938E+00  C_HA_77V_11 
   2.65263671875E+01   2.69995117188E+00  C_HA_77V_12 
   2.56276855469E+01   2.45996093750E+00  C_HA_77V_13 
   2.68527832031E+01   8.40087890625E-01  C_HA_77V_14 
   2.70302734375E+01  -5.50048828125E-01  C_HA_77V_15 
   2.53686523438E+01   9.61010742188E+00  C_HA_77V_16 
   2.61564941406E+01   9.61010742188E+00  C_HA_77V_17 
   2.92712402344E+01   7.21997070312E+00  C_HA_77V_18 
   2.82539062500E+01   1.08300781250E+01  C_HA_77V_19 
   2.77561035156E+01   1.08400878906E+01  C_HA_77V_20 
   2.84699707031E+01   1.07299804688E+01  C_HA_77V_21 
   2.86472167969E+01   1.01201171875E+01  C_HA_77V_22 
   2.92590332031E+01   9.32006835938E+00  C_HA_77V_23 
   2.95920410156E+01   8.95996093750E+00  C_HA_77V_24 
   2.91132812500E+01   8.56005859375E+00  C_HA_77V_25 
   2.94929199219E+01   1.23400878906E+01  C_HA_77V_26 
   3.16535644531E+01   1.20500488281E+01  C_HA_77V_27 
   2.23978198242E+03   2.19091992188E+03  C_RN_18D_1  
   8.44238281250E-01   4.30175781250E-01  C_RN_18D_2  
   2.14477539062E+00  -6.79003906250E+00  C_RN_18D_3  
   2.21991162109E+03   2.21142993164E+03  C_RN_2B_1   
   1.27075195312E+00  -2.00000000000E+00  C_RN_2B_2   
   1.94116210938E+00  -4.75000000000E+00  C_RN_2B_3   
   3.07543945312E+00  -5.20996093750E+00  C_RN_2B_4   
   3.72631835938E+00  -6.84985351562E+00  C_RN_2B_5   
   4.48608398438E+00  -8.92993164062E+00  C_RN_2B_6   
   5.28686523438E+00  -1.00400390625E+01  C_RN_2B_7   
   5.56030273438E+00  -1.23598632812E+01  C_RN_2B_8   
   6.39648437500E+00  -1.38898925781E+01  C_RN_2B_9   
   7.91772460938E+00  -1.54899902344E+01  C_RN_2B_10  
   8.67773437500E+00  -1.54099121094E+01  C_RN_2B_11  
   9.45556640625E+00  -1.49899902344E+01  C_RN_2B_12  
   1.02819824219E+01  -1.58498535156E+01  C_RN_2B_13  
   1.15908203125E+01  -1.43498535156E+01  C_RN_2B_14  
   1.22165527344E+01  -1.75300292969E+01  C_RN_2B_15  
   1.16804199219E+01  -1.84899902344E+01  C_RN_2B_16  
   1.25854492188E+01  -2.00100097656E+01  C_RN_2B_17  
   1.30969238281E+01  -1.97700195312E+01  C_RN_2B_18  
   1.34648437500E+01  -2.32800292969E+01  C_RN_2B_19  
   1.43083496094E+01  -2.20400390625E+01  C_RN_2B_20  
   1.56716308594E+01  -2.20998535156E+01  C_RN_2B_21  
   1.64108886719E+01  -2.28999023438E+01  C_RN_2B_22  
   1.69736328125E+01  -2.43798828125E+01  C_RN_2B_23  
   1.77487792969E+01  -2.39199218750E+01  C_RN_2B_24  
   1.90268554688E+01  -2.49699707031E+01  C_RN_2B_25  
   1.87646484375E+01  -2.57099609375E+01  C_RN_2B_26  
   1.91665039062E+01  -2.79299316406E+01  C_RN_2B_27  
   1.96721191406E+01  -3.02099609375E+01  C_RN_2B_28  
   2.22034204102E+03   2.20943994141E+03  C_RN_4_1    
   1.31420898438E+00  -2.26000976562E+00  C_RN_4_2    
   1.98632812500E+00  -3.97998046875E+00  C_RN_4_3    
   3.14038085938E+00  -5.52001953125E+00  C_RN_4_4    
   3.79687500000E+00  -8.15991210938E+00  C_RN_4_5    
   4.55200195312E+00  -9.41992187500E+00  C_RN_4_6    
   5.38183593750E+00  -1.05400390625E+01  C_RN_4_7    
   5.62963867188E+00  -1.12099609375E+01  C_RN_4_8    
   6.46313476562E+00  -1.33398437500E+01  C_RN_4_9    
   7.98291015625E+00  -1.17299804688E+01  C_RN_4_10   
   8.67675781250E+00  -1.47199707031E+01  C_RN_4_11   
   9.39062500000E+00  -1.50600585938E+01  C_RN_4_12   
   1.02324218750E+01  -1.58798828125E+01  C_RN_4_13   
   1.15109863281E+01  -1.60600585938E+01  C_RN_4_14   
   1.21511230469E+01  -1.66499023438E+01  C_RN_4_15   
   1.25395507812E+01  -1.98000488281E+01  C_RN_4_16   
   1.30400390625E+01  -1.96398925781E+01  C_RN_4_17   
   1.34020996094E+01  -2.08100585938E+01  C_RN_4_18   
   1.42023925781E+01  -2.08999023438E+01  C_RN_4_19   
   1.55683593750E+01  -2.19099121094E+01  C_RN_4_20   
   1.62729492188E+01  -2.30998535156E+01  C_RN_4_21   
   1.68403320312E+01  -2.35898437500E+01  C_RN_4_22   
   1.76208496094E+01  -2.38298339844E+01  C_RN_4_23   
   1.88645019531E+01  -2.50400390625E+01  C_RN_4_24   
   1.86213378906E+01  -2.38000488281E+01  C_RN_4_25   
   1.90236816406E+01  -2.77500000000E+01  C_RN_4_26   
   1.95361328125E+01  -2.46999511719E+01  C_RN_4_27   
   2.21989843750E+03   2.20791992188E+03  C_RS_11_1   
   1.30712890625E+00  -1.68994140625E+00  C_RS_11_2   
   2.02075195312E+00  -1.74199218750E+01  C_RS_11_3   
   3.08300781250E+00  -2.11098632812E+01  C_RS_11_4   
   3.76196289062E+00  -2.10598144531E+01  C_RS_11_5   
   4.44018554688E+00  -2.05598144531E+01  C_RS_11_6   
   5.30053710938E+00  -1.96499023438E+01  C_RS_11_7   
   5.51611328125E+00  -1.99799804688E+01  C_RS_11_8   
   7.86572265625E+00  -2.22998046875E+01  C_RS_11_9   
   8.69262695312E+00  -2.30400390625E+01  C_RS_11_10  
   1.02744140625E+01  -2.14799804688E+01  C_RS_11_11  
   1.18339843750E+01  -2.10400390625E+01  C_RS_11_12  
   1.32004394531E+01  -2.43898925781E+01  C_RS_11_13  
   1.43959960938E+01  -2.80498046875E+01  C_RS_11_14  
   1.66870117188E+01  -1.93999023438E+01  C_RS_11_15  
   2.21950708008E+03   2.20983007812E+03  C_RS_17_1   
   1.24487304688E+00  -6.50146484375E-01  C_RS_17_2   
   1.94873046875E+00  -2.42016601562E+00  C_RS_17_3   
   2.93676757812E+00  -5.34008789062E+00  C_RS_17_4   
   3.61938476562E+00  -7.22998046875E+00  C_RS_17_5   
   4.29858398438E+00  -7.80004882812E+00  C_RS_17_6   
   5.17822265625E+00  -8.60009765625E+00  C_RS_17_7   
   5.51977539062E+00  -8.55004882812E+00  C_RS_17_8   
   7.75390625000E+00  -5.56005859375E+00  C_RS_17_9   
   8.69506835938E+00  -7.62011718750E+00  C_RS_17_10  
   1.19003906250E+01  -2.19970703125E-01  C_RS_17_11  
   1.20654296875E+01   5.00000000000E-01  C_RS_17_12  
   1.33415527344E+01  -8.89013671875E+00  C_RS_17_13  
   1.45524902344E+01  -6.00585937500E-02  C_RS_17_14  
   2.22010302734E+03   2.20128002930E+03  C_RS_1B_1   
   1.31323242188E+00  -2.92993164062E+00  C_RS_1B_2   
   2.01416015625E+00  -5.93994140625E+00  C_RS_1B_3   
   3.14477539062E+00  -7.33007812500E+00  C_RS_1B_4   
   3.78222656250E+00  -9.08007812500E+00  C_RS_1B_5   
   4.51928710938E+00  -1.00900878906E+01  C_RS_1B_6   
   5.38769531250E+00  -8.95996093750E+00  C_RS_1B_7   
   5.62817382812E+00  -1.15200195312E+01  C_RS_1B_8   
   6.46093750000E+00  -1.33100585938E+01  C_RS_1B_9   
   7.99267578125E+00  -1.42900390625E+01  C_RS_1B_10  
   8.72436523438E+00  -1.45200195312E+01  C_RS_1B_11  
   1.01599121094E+01  -1.41799316406E+01  C_RS_1B_12  
   1.22346191406E+01  -1.51401367188E+01  C_RS_1B_13  
   1.17033691406E+01  -1.71999511719E+01  C_RS_1B_14  
   1.21406250000E+01  -1.84599609375E+01  C_RS_1B_15  
   1.26098632812E+01  -1.52800292969E+01  C_RS_1B_16  
   1.31362304688E+01  -1.64599609375E+01  C_RS_1B_17  
   1.42954101562E+01  -1.76401367188E+01  C_RS_1B_18  
   1.56589355469E+01  -1.81599121094E+01  C_RS_1B_19  
   1.63898925781E+01  -2.19699707031E+01  C_RS_1B_20  
   2.22121801758E+03   2.23003002930E+03  C_RS_20B_1  
   7.21679687500E-01  -5.70068359375E-01  C_RS_20B_2  
   1.72167968750E+00  -2.70996093750E+00  C_RS_20B_3  
   3.10058593750E+00  -6.14013671875E+00  C_RS_20B_4  
   4.01757812500E+00  -6.86010742188E+00  C_RS_20B_5  
   5.17822265625E+00  -6.03002929688E+00  C_RS_20B_6  
   6.55322265625E+00  -3.40991210938E+00  C_RS_20B_7  
   7.51708984375E+00  -5.68994140625E+00  C_RS_20B_8  
   1.07207031250E+01   6.26000976562E+00  C_RS_20B_9  
   1.09311523438E+01   5.85986328125E+00  C_RS_20B_10 
   1.21223144531E+01   1.17399902344E+01  C_RS_20B_11 
   1.33015136719E+01   1.00600585938E+01  C_RS_20B_12 
   1.57810058594E+01   2.32700195312E+01  C_RS_20B_13 
   2.22207592773E+03   2.19602001953E+03  C_RS_25_1   
   8.51318359375E-01  -4.39941406250E-01  C_RS_25_2   
   1.31250000000E+00  -2.53002929688E+00  C_RS_25_3   
   3.52758789062E+00  -2.83007812500E+00  C_RS_25_4   
   6.62133789062E+00   8.20068359375E-01  C_RS_25_5   
   7.91455078125E+00   9.00878906250E-02  C_RS_25_6   
   8.21948242188E+00  -2.39990234375E-01  C_RS_25_7   
   8.55761718750E+00  -1.03002929688E+00  C_RS_25_8   
   9.49609375000E+00  -5.43994140625E+00  C_RS_25_9   
   1.08388671875E+01  -4.45996093750E+00  C_RS_25_10  
   1.23271484375E+01  -5.44995117188E+00  C_RS_25_11  
   1.33073730469E+01  -6.27001953125E+00  C_RS_25_12  
   2.22153442383E+03   2.19868994141E+03  C_RS_5B_1   
   7.29492187500E-01  -3.25000000000E+00  C_RS_5B_2   
   1.87353515625E+00  -6.06005859375E+00  C_RS_5B_3   
   2.52490234375E+00  -7.76000976562E+00  C_RS_5B_4   
   3.21899414062E+00  -8.68994140625E+00  C_RS_5B_5   
   4.11108398438E+00  -8.83984375000E+00  C_RS_5B_6   
   4.30029296875E+00  -1.08999023438E+01  C_RS_5B_7   
   5.13061523438E+00  -1.09199218750E+01  C_RS_5B_8   
   6.68286132812E+00  -1.18498535156E+01  C_RS_5B_9   
   7.41503906250E+00  -1.45300292969E+01  C_RS_5B_10  
   8.83886718750E+00  -1.23999023438E+01  C_RS_5B_11  
   1.03364257812E+01  -1.15898437500E+01  C_RS_5B_12  
   1.04157714844E+01  -1.39299316406E+01  C_RS_5B_13  
   1.12934570312E+01  -1.36899414062E+01  C_RS_5B_14  
   1.18347167969E+01  -2.38100585938E+01  C_RS_5B_15  
   1.29641113281E+01  -1.57299804688E+01  C_RS_5B_16  
   1.43630371094E+01  -1.68498535156E+01  C_RS_5B_17  
   1.51520996094E+01  -1.61499023438E+01  C_RS_5B_18  
   1.75751953125E+01  -2.21499023438E+01  C_RS_5B_19  
   1.74504394531E+01  -2.23898925781E+01  C_RS_5B_20  
   2.22009277344E+03   2.20410009766E+03  C_RS_7B_1   
   1.33959960938E+00  -3.36010742188E+00  C_RS_7B_2   
   2.05957031250E+00  -7.79003906250E+00  C_RS_7B_3   
   3.19335937500E+00  -1.02600097656E+01  C_RS_7B_4   
   3.83959960938E+00  -1.22001953125E+01  C_RS_7B_5   
   4.53125000000E+00  -1.27600097656E+01  C_RS_7B_6   
   5.40991210938E+00  -1.37102050781E+01  C_RS_7B_7   
   5.59448242188E+00  -1.54101562500E+01  C_RS_7B_8   
